时间,持续时间,源IP,目的IP,源NAT后IP,目的NAT前IP,源端口,目的端口,源NAT后端口,目的NAT前端口,动作,应用,策略名称,协议,源安全域,目的安全域,源国家/地区,目的国家/地区,源用户,目的用户,应用分类,应用风险,源资产OS,目的资产OS,源资产名称,目的资产名称,源资产类型,目的资产类型,重点关注,方向,攻击者,受害者,攻击者名称,受害者名称,样本,威胁名称,威胁类型,威胁ID,严重性,命中数,文件名称,URL,域名,详细信息,样本类型,样本MD5,威胁子分类,检测方式,样本留存,恶意类型,情报ID,
"2021-03-02 15:40:20","0秒","192.168.24.149","58.216.90.2","115.236.92.180","","61711","443","61711","","阻断","SSL","outbound","TCP","trust","untrust","17楼无线","江苏省常州市","","","网络协议","2","","","","","","","NO","C2S","192.168.24.149","58.216.90.2","","","","ACLogic CesarFTP 多个命令畸形参数远程缓冲区溢出漏洞(CVE-2006-2961)","漏洞防护","20038","高危","1","","","","","","","缓冲区溢出","","No","","",
"2021-03-02 15:31:11","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","54781","4470","54781","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 15:31:09","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","54781","4470","54781","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 15:23:29","17秒","192.168.20.99","185.238.250.127","115.236.92.180","","54624","4470","54624","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","13","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 15:23:27","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","54624","4470","54624","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 15:17:00","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","54377","4470","54377","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","102","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 15:16:57","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","54377","4470","54377","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:59:26","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","54118","4470","54118","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:59:24","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","54118","4470","54118","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:52:18","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","53941","4470","53941","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:52:16","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","53941","4470","53941","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:50:42","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","53919","4470","53919","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:50:40","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","53919","4470","53919","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:45:05","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","53819","4470","53819","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:45:02","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","53819","4470","53819","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:36:46","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","53676","4470","53676","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:36:44","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","53676","4470","53676","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:31:10","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","53578","4470","53578","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:31:08","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","53578","4470","53578","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:20:37","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","52873","4470","52873","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:20:35","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","52873","4470","52873","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:15:03","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","52781","4470","52781","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:15:01","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","52781","4470","52781","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:09:32","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","52720","4470","52720","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:09:30","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","52720","4470","52720","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:03:57","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","52640","4470","52640","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 14:03:55","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","52640","4470","52640","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:58:22","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","52570","4470","52570","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:58:19","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","52570","4470","52570","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:52:46","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","52492","4470","52492","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:52:43","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","52492","4470","52492","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:51:01","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","52465","4470","52465","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:50:59","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","52465","4470","52465","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:45:51","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","52396","4470","52396","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-02 13:45:49","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","52396","4470","52396","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
